year,vcnaics4,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
2005,4412,13508,15077,162997,161873,1611,10.796,1301,8.719,26551,11127,15424,6.874,16.402,24349,8619,15730,5.325,15.042,2202,1.36,30.084,982,998,5883
2005,4413,31753,56236,494083,492919,4066,7.256,3665,6.54,64519,24436,40083,4.957,13.089,62310,20497,41813,4.158,12.641,2209,0.448,25.282,2529,2634,11319
2005,4421,19036,26866,273729,273404,2742,10.249,2517,9.408,42548,18040,24508,6.598,15.562,41685,13968,27717,5.109,15.247,863,0.316,30.493,1838,1959,9281
2005,4422,25236,34453,297324,301264,3506,10.219,3215,9.371,44811,19464,25347,6.461,14.874,52366,14313,38053,4.751,17.382,-7555,-2.508,29.749,2318,2391,8826
2005,4431,30082,50318,508803,503843,6733,13.514,5745,11.531,100218,36731,63487,7.29,19.891,87385,27356,60029,5.429,17.344,12833,2.547,34.687,3727,3945,15028
2005,4441,43877,64171,1113104,1090292,4476,7.013,3781,5.924,136391,48587,87804,4.456,12.51,91246,23036,68210,2.113,8.369,45145,4.141,16.738,2759,2902,15251
2005,4442,15433,18590,168712,171808,1226,6.524,1629,8.669,21690,5869,15821,3.416,12.625,28021,8682,19339,5.053,16.309,-6331,-3.685,25.249,1038,1060,4404
2005,4451,59508,85808,2613947,2624688,9701,11.299,9801,11.415,286435,123346,163089,4.699,10.913,307080,107417,199663,4.093,11.7,-20645,-0.787,21.826,6940,7108,41182
2005,4452,17253,20866,143895,144891,3416,16.179,3911,18.524,31839,15830,16009,10.925,21.975,33709,14084,19625,9.72,23.265,-1870,-1.291,43.949,2229,2257,9270
2005,4453,23723,27111,136826,139646,2816,10.438,2549,9.449,22300,10027,12273,7.18,15.969,27791,8754,19037,6.269,19.901,-5491,-3.932,31.938,1941,1958,6795
2005,4461,40011,80065,1016944,1023002,6303,7.904,5658,7.095,132075,53126,78949,5.193,12.911,146677,30306,116371,2.962,14.338,-14602,-1.427,25.821,3244,3345,16798
2005,4471,63007,112033,911342,925459,9443,8.401,10188,9.064,141626,56143,85483,6.067,15.303,168563,58892,109671,6.364,18.214,-26937,-2.911,30.607,6317,6867,37338
2005,4481,35264,86886,1182343,1182689,8849,10.253,7683,8.902,185444,65994,119450,5.58,15.68,187324,53341,133983,4.51,15.839,-1880,-0.159,31.36,4019,4353,20272
2005,4482,6099,25339,186054,191597,1438,5.549,2585,9.976,30455,8190,22265,4.275,15.895,41652,15879,25773,8.288,21.739,-11197,-5.844,31.791,632,833,4094
2005,4483,18163,28891,169755,167098,3064,10.761,2229,7.828,27216,12065,15151,7.22,16.287,22107,7740,14367,4.632,13.23,5109,3.057,26.46,1469,1500,4668
2005,4511,28214,38089,417182,413186,3974,10.401,4210,11.019,65073,28331,36742,6.857,15.749,57567,20853,36714,5.047,13.932,7506,1.817,27.865,2839,3033,12257
2005,4512,6132,11694,140673,143672,911,7.743,1053,8.95,14784,4958,9826,3.451,10.29,20284,5659,14625,3.939,14.118,-5500,-3.828,20.58,722,749,3162
2005,4522,159,5231,712647,726839,118,2.258,106,2.029,31975,8741,23234,1.203,4.399,61360,8823,52537,1.214,8.442,-29385,-4.043,8.798,15,15,32
2005,4523,8943,37810,2038767,2017524,3613,9.788,1818,4.925,189834,74196,115638,3.678,9.409,148097,11228,136869,0.557,7.341,41737,2.069,14.681,1231,1272,5089
2005,4531,18530,19395,101848,106052,1745,8.874,2283,11.61,15062,5694,9368,5.369,14.202,23519,7283,16236,6.867,22.177,-8457,-7.974,28.405,1883,1900,5760
2005,4532,27079,38239,319531,321757,4359,11.326,4854,12.612,51099,21454,29645,6.668,15.881,55791,21756,34035,6.762,17.34,-4692,-1.458,31.763,3585,3676,12973
2005,4533,12294,16571,128113,128344,1661,10.013,1696,10.224,19204,7486,11718,5.833,14.963,19718,5963,13755,4.646,15.363,-514,-0.4,29.926,1335,1345,4005
2005,4539,31873,40402,259131,257515,4847,12.03,4627,11.484,48324,18934,29390,7.353,18.766,44739,15406,29333,5.983,17.373,3585,1.392,34.747,3311,3600,11626
2005,4541,14499,15446,269369,268506,2486,16.494,1738,11.531,48242,19532,28710,7.274,17.967,46473,16930,29543,6.305,17.308,1769,0.659,34.616,1319,1333,6815
2005,4542,4322,4903,52940,53843,495,10.024,565,11.442,5414,1771,3643,3.289,10.055,7281,2772,4509,5.148,13.523,-1867,-3.468,20.111,440,444,2158
2005,4543,21585,27178,216899,221496,2674,9.751,3163,11.534,32541,13882,18659,6.267,14.691,41233,18289,22944,8.257,18.616,-8692,-3.924,29.383,2124,2178,7992
2005,4811,576,3152,434704,436033,258,8.198,248,7.881,23071,4747,18324,1.089,5.291,25623,3353,22270,0.769,5.876,-2552,-0.585,10.582,48,60,449
2005,4812,1985,2150,38918,37964,295,13.879,246,11.574,6426,2112,4314,5.563,16.927,4465,2187,2278,5.761,11.761,1961,5.165,23.523,192,196,1566
2005,4831,769,1168,47691,46606,142,12.38,100,8.718,7759,2939,4820,6.306,16.648,5575,877,4698,1.882,11.962,2184,4.686,23.924,71,71,599
2005,4832,470,526,19094,19464,74,14.327,55,10.649,3561,814,2747,4.182,18.295,4502,2947,1555,15.141,23.13,-941,-4.835,36.591,37,37,2672
2005,4841,44966,54289,1023398,1006673,9506,17.822,7606,14.26,153621,42477,111144,4.22,15.26,118975,42915,76060,4.263,11.819,34646,3.442,23.637,5710,5840,26081
2005,4842,41800,45441,457651,454524,6181,13.657,5818,12.855,80665,28794,51871,6.335,17.747,74004,24967,49037,5.493,16.282,6661,1.465,32.563,4360,4382,17362
2005,4851,597,883,51187,50301,96,10.847,100,11.299,7352,4318,3034,8.584,14.616,5664,2101,3563,4.177,11.26,1688,3.356,22.521,72,72,1187
2005,4852,194,505,17590,17757,69,14.067,40,8.155,2260,1200,1060,6.758,12.728,2591,759,1832,4.274,14.592,-331,-1.864,25.455,19,19,377
2005,4853,5869,5991,63585,63639,941,15.797,873,14.655,11696,4784,6912,7.517,18.379,11818,4993,6825,7.846,18.571,-122,-0.192,36.758,728,728,3651
2005,4854,2984,4130,183848,182521,276,6.646,322,7.753,22172,8822,13350,4.833,12.148,19637,6976,12661,3.822,10.759,2535,1.389,21.518,206,206,2452
2005,4855,1058,1166,27794,28518,141,12.046,150,12.815,4295,1406,2889,4.93,15.061,5741,2317,3424,8.125,20.131,-1446,-5.07,30.121,113,116,1433
2005,4859,2578,2823,57871,58010,423,15.029,406,14.425,9931,4196,5735,7.233,17.12,10343,4152,6191,7.157,17.83,-412,-0.71,34.239,314,315,2915
2005,4861,53,400,6116,6486,30,7.605,19,4.816,1151,570,581,8.788,17.746,1969,248,1721,3.824,30.358,-818,-12.612,35.492,4,4,40
2005,4862,127,1591,23572,23969,65,4.037,103,6.398,2075,876,1199,3.655,8.657,2800,1641,1159,6.846,11.682,-725,-3.025,17.314,11,12,94
2005,4869,55,619,6656,6544,79,13.266,32,5.374,1214,736,478,11.248,18.553,980,342,638,5.227,14.977,234,3.576,29.953,4,4,11
2005,4871,460,512,8723,8623,76,15.079,60,11.905,1255,352,903,4.082,14.554,1070,405,665,4.697,12.409,185,2.145,24.817,50,50,254
2005,4872,1168,1201,11274,11325,184,15.238,197,16.315,1790,626,1164,5.528,15.806,1913,554,1359,4.892,16.893,-123,-1.086,31.613,133,133,405
2005,4879,133,138,2247,2172,20,14.981,11,8.24,338,56,282,2.579,15.565,199,19,180,0.875,9.164,139,6.401,18.328,7,7,15
2005,4881,3432,4765,146109,142916,510,10.674,536,11.218,25050,9770,15280,6.836,17.528,18798,7481,11317,5.235,13.153,6252,4.375,26.306,254,261,2207
2005,4882,469,932,26799,26831,102,11.24,53,5.84,4516,2047,2469,7.629,16.832,4587,982,3605,3.66,17.096,-71,-0.265,33.663,24,31,669
2005,4883,1623,2135,89940,89516,182,8.499,195,9.106,11919,3092,8827,3.454,13.315,10953,2749,8204,3.071,12.236,966,1.079,24.472,119,119,761
2005,4884,7543,8049,66130,65716,1187,15.003,912,11.528,13640,6129,7511,9.326,20.756,12586,4257,8329,6.478,19.152,1054,1.604,38.304,707,709,3182
2005,4885,11897,16696,187151,183609,2064,12.6,1434,8.754,32171,11738,20433,6.393,17.522,25276,10566,14710,5.755,13.766,6895,3.755,27.532,837,878,4393
2005,4889,1186,1286,28508,28431,279,22.609,175,14.182,3822,1037,2785,3.647,13.443,3604,969,2635,3.408,12.676,218,0.767,25.353,125,125,578
2005,4921,2866,8560,503430,523732,932,10.913,892,10.445,59249,33826,25423,6.459,11.313,97116,12076,85040,2.306,18.543,-37867,-7.23,22.626,339,368,1859
2005,4922,4054,4545,45447,46146,636,14.006,628,13.83,7813,2871,4942,6.222,16.931,9257,3263,5994,7.071,20.06,-1444,-3.129,33.862,505,506,2608
2005,4931,6745,13069,597208,595062,1108,8.493,1063,8.148,81379,28110,53269,4.724,13.676,78025,24619,53406,4.137,13.112,3354,0.564,26.224,396,405,4349
2005,5111,15027,20942,700988,702564,1975,9.462,1835,8.792,68433,22395,46038,3.188,9.74,71365,24156,47209,3.438,10.158,-2932,-0.417,19.481,1189,1219,10536
2005,5112,5917,8348,329528,325878,900,10.705,1018,12.109,51468,13705,37763,4.206,15.794,44612,19807,24805,6.078,13.69,6856,2.104,27.38,526,563,7823
2005,5121,12012,15514,282623,282949,2178,14.136,1966,12.76,40764,18523,22241,6.546,14.407,41481,13583,27898,4.801,14.66,-717,-0.253,28.814,1214,1227,6642
2005,5122,2611,2832,22465,23876,403,14.049,476,16.594,4002,1765,2237,7.392,16.762,6731,4248,2483,17.792,28.191,-2729,-11.43,33.523,290,290,891
2005,5151,4395,8963,245782,245388,703,7.83,734,8.175,25832,10981,14851,4.475,10.527,24937,9097,15840,3.707,10.162,895,0.365,20.325,362,387,4646
2005,5152,332,586,39025,38803,111,17.33,220,34.348,6743,4542,2201,11.705,17.378,6185,3446,2739,8.881,15.94,558,1.438,31.879,32,37,1053
2005,5173,6040,43951,1211651,1251982,5353,12.195,5241,11.94,166364,56792,109572,4.536,13.288,246529,75769,170760,6.052,19.691,-80165,-6.403,26.576,944,1181,10968
2005,5174,455,583,11813,11922,125,22.202,85,15.098,1785,879,906,7.373,14.972,2011,725,1286,6.081,16.868,-226,-1.896,29.945,47,47,307
2005,5179,4967,5660,72817,70089,1208,21.187,1291,22.643,26806,19983,6823,28.511,38.246,22277,11148,11129,15.905,31.784,4529,6.462,63.568,861,891,5968
2005,5182,7322,14040,392508,391549,2032,14.777,1454,10.574,64545,26821,37724,6.85,16.485,63015,19190,43825,4.901,16.094,1530,0.391,32.188,662,679,6451
2005,5191,4873,5914,105198,102080,777,13.423,526,9.087,18513,6530,11983,6.397,18.136,11998,3259,8739,3.193,11.754,6515,6.382,23.507,378,379,2287
2005,5211,19,54,20078,20863,3,5.31,8,14.159,569,10,559,0.048,2.727,2216,426,1790,2.042,10.622,-1647,-7.894,5.455,(D),(D),(D)
2005,5221,16124,115006,2101561,2098056,9318,8.12,8817,7.683,270671,99489,171182,4.742,12.901,265702,114856,150846,5.474,12.664,4969,0.237,25.328,550,803,8717
2005,5222,18785,50876,791616,775000,8431,16.825,6896,13.762,183454,82226,101228,10.61,23.671,151760,66630,85130,8.597,19.582,31694,4.09,39.164,2004,2096,12010
2005,5223,24664,39555,328961,325099,7808,20.771,3880,10.322,77395,31626,45769,9.728,23.807,68799,20489,48310,6.302,21.162,8596,2.644,42.325,2486,2573,12874
2005,5231,12318,35766,482245,497747,5620,15.139,8331,22.443,122192,86617,35575,17.402,24.549,151214,93646,57568,18.814,30.38,-29022,-5.831,49.098,1054,1087,6764
2005,5232,55,60,6637,6888,12,20.69,8,13.793,239,65,174,0.944,3.47,760,417,343,6.054,11.034,-521,-7.564,6.94,6,6,31
2005,5239,32396,36493,355302,345405,6529,18.386,4563,12.85,80032,46356,33676,13.421,23.171,60471,24508,35963,7.095,17.507,19561,5.663,35.015,3017,3049,11469
2005,5241,6253,32329,1407808,1451240,6488,20.378,5508,17.3,138297,55563,82734,3.829,9.53,223822,87045,136777,5.998,15.423,-85525,-5.893,19.059,462,493,10448
2005,5242,118408,132202,925702,913738,13471,10.3,10651,8.143,159844,68972,90872,7.548,17.493,135268,49470,85798,5.414,14.804,24576,2.69,29.608,7289,7461,27281
2005,5259,770,812,6357,5530,195,24.606,156,19.685,3048,793,2255,14.341,55.123,1519,745,774,13.473,27.471,1529,27.652,54.942,112,114,551
2005,5311,86778,104982,543873,546109,11770,11.273,10622,10.174,96628,47491,49137,8.696,17.694,101710,39247,62463,7.187,18.625,-5082,-0.931,35.388,7757,8240,28559
2005,5312,71471,79981,339411,330675,16279,21.33,8953,11.731,84900,46858,38042,14.17,25.675,67716,24548,43168,7.424,20.478,17184,5.197,40.956,5656,5722,14193
2005,5313,58143,66032,606765,594919,11340,17.772,6890,10.798,113409,57597,55812,9.681,19.063,89370,31112,58258,5.23,15.022,24039,4.041,30.044,4568,4629,19350
2005,5321,4085,11954,171362,169537,2528,22.593,999,8.928,30137,18173,11964,10.719,17.776,25870,5465,20405,3.223,15.259,4267,2.517,30.518,550,569,2746
2005,5322,11970,32026,264287,263322,2878,8.989,2858,8.927,40354,16373,23981,6.218,15.325,38661,12331,26330,4.683,14.682,1693,0.643,29.364,1484,1786,6582
2005,5323,3219,4971,32533,32749,380,7.609,426,8.53,4751,1596,3155,4.873,14.507,5097,2079,3018,6.348,15.564,-346,-1.057,29.015,241,278,1245
2005,5324,7419,12274,153242,154880,1329,10.874,1224,10.015,27025,9845,17180,6.357,17.449,29903,10668,19235,6.888,19.307,-2878,-1.858,34.898,622,653,3209
2005,5331,1924,1992,28578,28601,253,12.768,232,11.708,5711,1568,4143,5.482,19.968,5692,2811,2881,9.828,19.901,19,0.066,39.803,167,170,789
2005,5411,162350,171296,1202778,1210217,15111,8.869,13285,7.797,133620,45358,88262,3.748,11.041,148165,42385,105780,3.502,12.243,-14545,-1.202,22.082,9708,9811,30518
2005,5412,92954,106421,1212933,1216575,11022,10.462,8880,8.429,217504,76979,140525,6.328,17.878,220515,60733,159782,4.992,18.126,-3011,-0.247,35.757,5858,5940,35299
2005,5413,86072,98678,1299910,1284308,10945,11.22,8679,8.897,193386,56905,136481,4.431,15.058,162047,55540,106507,4.325,12.617,31339,2.44,25.235,5458,5562,26353
2005,5414,26439,26718,119547,118843,4126,15.612,3547,13.421,22936,9142,13794,7.693,19.299,21640,9402,12238,7.911,18.209,1296,1.091,36.418,2526,2533,6668
2005,5415,77060,87436,1142937,1126201,17504,20.332,14815,17.208,244451,93230,151221,8.278,21.706,210345,90720,119625,8.055,18.677,34106,3.028,37.355,9412,9532,40611
2005,5416,89929,95768,816072,788818,19348,20.696,14786,15.816,192643,76803,115840,9.736,24.422,138985,59422,79563,7.533,17.619,53658,6.802,35.239,10310,10397,37691
2005,5417,10907,14264,634656,630124,1867,13.167,1697,11.968,91136,27333,63803,4.338,14.463,81946,25386,56560,4.029,13.005,9190,1.458,26.009,942,961,9263
2005,5418,30794,34064,417622,404142,4048,11.911,3893,11.455,90874,27691,63183,6.852,22.486,62788,23430,39358,5.797,15.536,28086,6.95,31.072,2637,2655,11055
2005,5419,52931,61247,555703,550388,6671,10.997,5497,9.062,93122,27163,65959,4.935,16.919,82790,21879,60911,3.975,15.042,10332,1.877,30.084,3814,3871,15285
2005,5511,25969,47970,2843426,2844730,4654,9.816,3540,7.466,423765,141424,282341,4.971,14.896,426586,116886,309700,4.109,14.996,-2821,-0.099,29.793,1057,1101,16769
2005,5611,20276,22221,437708,432311,4303,20.093,2691,12.566,95988,45543,50445,10.535,22.203,85276,35887,49389,8.301,19.726,10712,2.478,39.451,1998,2019,20447
2005,5612,1646,4132,172847,169805,534,13.187,369,9.112,28536,11004,17532,6.48,16.805,22739,7208,15531,4.245,13.391,5797,3.414,26.783,136,139,1465
2005,5613,26982,44158,4282681,4079331,6403,14.637,5577,12.749,1202346,327936,874410,8.039,29.474,795978,319239,476739,7.826,19.512,406368,9.962,39.025,2966,3114,165116
2005,5614,26791,32734,781887,782203,4364,13.439,3843,11.834,149278,58819,90459,7.52,19.084,150269,51789,98480,6.621,19.211,-991,-0.127,38.169,2725,2764,23084
2005,5615,16149,21712,253068,257217,2079,9.39,2935,13.257,43198,21180,22018,8.234,16.794,51910,18607,33303,7.234,20.181,-8712,-3.387,33.589,1547,1591,6437
2005,5616,16909,21412,759102,752020,2538,11.884,2427,11.364,124307,34648,89659,4.607,16.53,110170,36382,73788,4.838,14.65,14137,1.88,29.3,1597,1669,21084
2005,5617,128383,134541,1614940,1606240,21558,16.207,18513,13.918,314433,106821,207612,6.65,19.576,298297,101727,196570,6.333,18.571,16136,1.005,37.142,12769,12811,66479
2005,5619,17050,19273,348870,348892,2126,11.086,1936,10.095,60229,17509,42720,5.018,17.263,61429,22757,38672,6.523,17.607,-1200,-0.344,34.526,1323,1335,9338
2005,5621,6576,8469,183529,181262,851,10.158,669,7.985,21477,6093,15384,3.361,11.849,16908,5794,11114,3.196,9.328,4569,2.521,18.656,464,466,2822
2005,5622,1454,2478,57167,56959,211,8.541,196,7.934,7330,2306,5024,4.049,12.869,6897,2737,4160,4.805,12.109,433,0.76,24.217,95,95,572
2005,5629,6571,7275,110098,111041,811,11.286,633,8.809,22246,7120,15126,6.412,20.034,24073,4530,19543,4.08,21.679,-1827,-1.645,40.068,447,448,2562
2005,6111,17202,19418,784487,774084,1177,6.127,764,3.977,72601,21445,51156,2.77,9.379,51724,10023,41701,1.295,6.682,20877,2.697,13.364,547,553,7271
2005,6112,471,829,84329,79792,63,7.702,41,5.012,14640,5651,8989,7.082,18.348,5571,587,4984,0.736,6.982,9069,11.366,13.964,33,33,440
2005,6113,2276,3452,1513550,1507973,453,13.761,133,4.04,105213,30243,74970,2.006,6.977,93849,7172,86677,0.476,6.224,11364,0.754,12.447,62,62,1158
2005,6114,5928,6439,60875,61185,893,13.812,946,14.632,11395,4530,6865,7.404,18.624,12127,4806,7321,7.855,19.82,-732,-1.196,37.248,655,671,3247
2005,6115,5894,7062,105990,104375,741,10.561,650,9.264,18664,5537,13127,5.305,17.882,15439,4196,11243,4.02,14.792,3225,3.09,29.584,481,491,2821
2005,6116,27434,29525,271050,263951,4513,15.649,3139,10.885,58859,22682,36177,8.593,22.299,45038,13926,31112,5.276,17.063,13821,5.236,34.126,2228,2238,9472
2005,6117,4661,5099,61815,60039,898,18.145,598,12.083,13613,6472,7141,10.78,22.674,10190,3062,7128,5.1,16.972,3423,5.701,33.945,402,405,2115
2005,6211,173135,197547,2029026,2037394,16119,8.216,13423,6.842,251367,86364,165003,4.239,12.338,268008,71803,196205,3.524,13.154,-16641,-0.817,24.675,9696,9905,45939
2005,6212,111766,116874,787378,794415,6356,5.476,4752,4.094,94122,30533,63589,3.843,11.848,108358,21938,86420,2.762,13.64,-14236,-1.792,23.696,3881,3958,18671
2005,6213,95334,104491,551295,548410,11424,11.11,8096,7.873,99859,35896,63963,6.545,18.209,94312,29350,64962,5.352,17.197,5547,1.011,34.395,5558,5643,20090
2005,6214,12659,25633,647925,643360,2349,9.33,1435,5.7,80685,29783,50902,4.629,12.541,72005,16834,55171,2.617,11.192,8680,1.349,22.384,752,784,8008
2005,6215,6909,10971,217755,215445,1718,16.284,876,8.303,34181,13331,20850,6.188,15.865,29661,11346,18315,5.266,13.767,4520,2.098,27.535,547,559,3812
2005,6216,12521,18287,910776,883374,3172,18.073,1700,9.686,162623,47785,114838,5.409,18.409,108570,30031,78539,3.4,12.29,54053,6.119,24.581,1133,1190,17182
2005,6219,5481,8344,247164,239875,774,9.325,686,8.265,42659,12253,30406,5.108,17.784,28261,9275,18986,3.867,11.782,14398,6.002,23.563,367,380,4751
2005,6221,3260,5237,4847605,4824804,130,2.489,100,1.915,201411,34462,166949,0.714,4.174,155597,37109,118488,0.769,3.225,45814,0.95,6.45,42,43,7861
2005,6222,526,666,211730,212763,49,7.441,34,5.163,8300,2732,5568,1.284,3.901,10304,6329,3975,2.975,4.843,-2004,-0.942,7.802,18,19,2873
2005,6223,547,887,203698,201147,122,14.353,48,5.647,16099,4708,11391,2.341,8.004,11254,3313,7941,1.647,5.595,4845,2.409,11.19,24,24,756
2005,6231,8488,16072,1606463,1607747,1347,8.467,1019,6.406,148065,70177,77888,4.365,9.209,150988,67780,83208,4.216,9.391,-2923,-0.182,18.419,517,534,27649
2005,6232,8015,30165,555177,545305,2615,8.854,1353,4.581,75935,25699,50236,4.713,13.925,56420,13299,43121,2.439,10.347,19515,3.579,20.693,366,453,4604
2005,6233,13185,17632,624936,614208,1869,10.675,1623,9.27,84251,38483,45768,6.265,13.717,62849,24971,37878,4.066,10.233,21402,3.484,20.465,1146,1206,15443
2005,6239,3556,6126,156119,156879,448,7.317,441,7.203,16973,4585,12388,2.923,10.819,18312,5334,12978,3.4,11.673,-1339,-0.854,21.638,236,248,2487
2005,6241,36962,51257,1040017,1015613,4560,9.019,3170,6.27,155183,41821,113362,4.118,15.28,106737,26185,80552,2.578,10.51,48446,4.77,21.019,1968,2017,14425
2005,6242,9251,12502,155774,154126,604,4.843,545,4.37,18680,3386,15294,2.197,12.12,15461,3474,11987,2.254,10.031,3219,2.089,20.063,279,284,1816
2005,6243,4869,7933,333747,328355,514,6.492,484,6.113,51535,12034,39501,3.665,15.695,40761,7546,33215,2.298,12.414,10774,3.281,24.827,246,271,3035
2005,6244,53051,66567,799735,794699,7622,11.526,6742,10.196,124736,50162,74574,6.312,15.696,114499,40376,74123,5.081,14.408,10237,1.288,28.816,4979,5084,28666
2005,7111,7379,7523,133113,129405,896,11.86,960,12.707,30169,12520,17649,9.675,23.314,22180,6781,15399,5.24,17.14,7989,6.174,34.28,639,643,4692
2005,7112,3297,3471,116967,114823,521,15.156,454,13.207,20956,6556,14400,5.71,18.251,16841,3900,12941,3.397,14.667,4115,3.584,29.334,334,335,2244
2005,7113,4508,4829,105678,106125,603,12.58,532,11.098,19886,4318,15568,4.069,18.738,20789,4547,16242,4.285,19.589,-903,-0.851,37.477,373,373,2449
2005,7114,2646,2706,18947,17310,432,16.14,373,13.936,6304,4989,1315,28.822,36.419,3292,1094,2198,6.32,19.018,3012,17.401,38.037,267,271,840
2005,7115,12176,12193,42869,43598,2604,21.843,2061,17.288,13260,6188,7072,14.193,30.414,14765,5510,9255,12.638,33.866,-1505,-3.452,60.828,1219,1222,3176
2005,7121,5932,6349,121146,120433,432,6.867,315,5.008,10708,1555,9153,1.291,8.891,9341,974,8367,0.809,7.756,1367,1.135,15.512,187,187,587
2005,7131,1823,2348,146205,143082,368,15.703,359,15.319,17222,4827,12395,3.374,12.036,11016,2829,8187,1.977,7.699,6206,4.337,15.398,228,231,2136
2005,7132,1688,2189,188560,183482,277,12.926,185,8.633,24993,8760,16233,4.774,13.621,15249,2044,13205,1.114,8.311,9744,5.311,16.622,140,140,1417
2005,7139,49959,55366,1065763,1059351,7328,13.436,5677,10.409,163807,62215,101592,5.873,15.463,151299,47861,103438,4.518,14.282,12508,1.181,28.564,4368,4400,34551
2005,7211,36926,46788,1797087,1792649,4971,10.646,4784,10.245,234854,104347,130507,5.821,13.101,225360,98521,126839,5.496,12.571,9494,0.53,25.143,3146,3333,57523
2005,7212,5014,5500,37743,37750,532,9.675,529,9.621,6869,2318,4551,6.14,18.196,6919,2139,4780,5.666,18.329,-50,-0.132,36.393,355,358,1444
2005,7213,2168,2235,12413,12861,142,6.264,206,9.087,1664,458,1206,3.561,12.938,2578,1168,1410,9.082,20.045,-914,-7.107,25.877,141,143,980
2005,7223,11263,29358,560213,542634,4368,15.285,2806,9.819,118716,67775,50941,12.49,21.878,84848,31136,53712,5.738,15.636,33868,6.241,31.273,1434,1477,10465
2005,7224,41934,42494,352677,356722,5159,12.049,5807,13.562,76141,40754,35387,11.425,21.345,84073,33950,50123,9.517,23.568,-7932,-2.224,42.689,4787,4805,28162
